date,CAD,AUD,JPY,NZD,NOK,SEK,CHF,GBP,EUR
20170214,1.3092,1.3092,114.34,1.3978,8.4049,8.94,1.0072,0.8022,1.0577
20170215,1.299,1.3082,114.17,1.3885,8.3425,8.9191,1.0062,0.8022,1.0597
20170216,1.2997,1.3056,113.36,1.3837,8.2965,8.8612,0.9992,0.8015,1.066
20170217,1.306,1.3114,112.86,1.3924,8.3382,8.9175,1.0022,0.8046,1.0614
20170220,,,,,,,,,
20170221,1.3034,1.3149,113.48,1.3974,8.3553,8.9677,1.0083,0.8022,1.0551
20170222,1.3016,1.3188,113.46,1.3965,8.3638,8.982,1.0109,0.8028,1.0555
20170223,1.296,1.3109,112.68,1.3822,8.3317,8.986,1.0062,0.7969,1.0586
20170224,1.3019,1.3106,112.26,1.3887,8.3375,8.9994,1.0055,0.8001,1.058
20170227,1.2999,1.31,112.01,1.3843,8.34,9.0134,1.0051,0.8017,1.0624
20170228,1.3011,1.3247,112.06,1.3833,8.3667,9.0098,1.0022,0.8047,1.0618
20170301,1.3048,1.3345,113.66,1.4023,8.3996,9.0293,1.0072,0.8118,1.0564
20170302,1.3196,1.3384,114.45,1.4142,8.4667,9.0664,1.012,0.8152,1.0514
20170303,1.3229,1.3419,114.6,1.4261,8.4754,9.0372,1.0118,0.8164,1.0552
20170306,1.3187,1.341,113.92,1.4288,8.4835,9.0115,1.0114,0.8168,1.0586
20170307,1.3153,1.3413,113.99,1.432,8.4489,8.9966,1.013,0.8191,1.0582
20170308,1.3256,1.3479,114.58,1.4438,8.5094,9.0444,1.0146,0.8229,1.0547
20170309,1.3303,1.3504,114.71,1.4478,8.5684,9.0305,1.0131,0.822,1.0586
20170310,1.3278,1.3468,115.02,1.4453,8.6034,9.0139,1.0104,0.8225,1.0667
20170313,1.3191,1.3453,114.61,1.4436,8.5456,8.9466,1.0068,0.8174,1.067
20170314,1.3201,1.3462,114.63,1.4424,8.5977,8.9471,1.0078,0.8218,1.0645
20170315,1.317,1.3451,114.66,1.4376,8.5983,8.9571,1.008,0.8182,1.063
20170316,1.3033,1.3316,113.02,1.4329,8.517,8.8241,0.9953,0.8084,1.0738
20170317,1.3004,1.3366,112.67,1.4269,8.4633,8.8167,0.9978,0.8083,1.0742
20170320,1.2932,1.3357,112.59,1.4184,8.4648,8.8247,0.9966,0.8087,1.0754
20170321,1.2958,1.3321,111.9,1.4158,8.4609,8.789,0.9936,0.8013,1.081
20170322,1.3031,1.3347,111.06,1.4172,8.4659,8.7984,0.99,0.8015,1.08
20170323,1.3082,1.3332,111.12,1.4198,8.4811,8.8139,0.9924,0.7983,1.0787
20170324,1.3125,1.3373,111.03,1.4225,8.4926,8.8111,0.991,0.8006,1.0806
20170327,1.3118,1.3367,110.48,1.4174,8.4662,8.7701,0.983,0.7947,1.0882
20170328,1.307,1.3363,110.56,1.4211,8.4915,8.7864,0.985,0.7998,1.0852
20170329,1.3055,1.3372,111.05,1.4235,8.5214,8.8801,0.9966,0.8057,1.0756
20170330,1.3045,1.3278,111.36,1.4239,8.5484,8.9092,0.9969,0.8007,1.0726
20170331,1.3092,1.3321,111.41,1.4284,8.5756,8.9349,0.9998,0.7976,1.0698
20170403,1.3156,1.3388,110.96,1.4292,8.5918,8.9639,1.0029,0.8013,1.0655
20170404,1.3215,1.3413,110.74,1.4333,8.5918,9.0014,1.0022,0.8041,1.0664
20170405,1.3201,1.341,111.2,1.4378,8.5984,8.978,1.005,0.8008,1.0661
20170406,1.3247,1.3409,111.02,1.4341,8.6163,9.0076,1.0046,0.8009,1.0651
20170407,1.3305,1.3396,110.76,1.4374,8.6268,9.0503,1.0066,0.8066,1.0616
20170410,1.3333,1.3347,110.95,1.4358,8.6175,9.0635,1.0077,0.8053,1.0606
20170411,1.3339,1.3333,109.74,1.4376,8.5961,9.045,1.0072,0.801,1.0614
20170412,1.336,1.3302,109.54,1.444,8.5817,9.0165,1.0054,0.8,1.0611
20170413,1.3184,1.3266,109.23,1.4263,8.5506,9.0255,1.0047,0.7986,1.063
20170414,1.3201,1.3316,108.63,1.4267,8.5741,9.0289,1.0038,0.798,1.0625
20170417,1.3151,1.3277,108.46,1.4229,8.5355,8.9864,1.0022,0.7945,1.066
20170418,1.324,1.3381,108.4,1.4217,8.5192,8.9737,0.9978,0.7831,1.0706
20170419,1.3333,1.3467,109.06,1.4282,8.5757,8.982,0.9986,0.7819,1.0707
20170420,1.3263,1.3479,109.34,1.4251,8.5861,8.9546,0.996,0.7794,1.0758
20170421,1.3264,1.3502,109.08,1.4245,8.6779,9.0155,0.9987,0.7823,1.0694
20170424,1.3231,1.3517,109.74,1.4247,8.5628,8.8732,0.9964,0.7823,1.0846
20170425,1.3266,1.3614,110.88,1.4391,8.5518,8.7675,0.9925,0.7791,1.0941
20170426,1.3401,1.3591,111.52,1.4535,8.5902,8.7855,0.9957,0.7789,1.0872
20170427,1.3419,1.3664,111.13,1.459,8.5935,8.8499,0.9948,0.7759,1.0864
20170428,1.3378,1.3669,111.44,1.4577,8.5726,8.8635,0.9944,0.7729,1.0895
20170501,1.3273,1.3653,111.78,1.4463,8.5838,8.8281,0.9955,0.7742,1.0912
20170502,1.3293,1.3742,112.06,1.4445,8.5941,8.8291,0.9913,0.7739,1.091
20170503,1.3421,1.3705,112.34,1.4468,8.6191,8.8148,0.9913,0.7742,1.092
20170504,1.3508,1.3745,112.7,1.459,8.6774,8.816,0.989,0.7746,1.0967
20170505,1.3488,1.3699,112.63,1.4461,8.6022,8.7941,0.9876,0.7722,1.0996
20170508,1.3539,1.3712,112.84,1.4472,8.6445,8.8372,0.9979,0.7727,1.0928
20170509,1.3602,1.3715,114.19,1.4495,8.6802,8.8876,1.0074,0.7729,1.0875
20170510,1.3545,1.3652,114.02,1.4397,8.608,8.913,1.0088,0.7729,1.0873
20170511,1.3561,1.3693,113.77,1.4601,8.5924,8.8799,1.0061,0.7761,1.0869
20170512,1.3519,1.3717,113.3,1.4577,8.5713,8.8439,1.0008,0.7764,1.0926
20170515,1.3468,1.3648,113.54,1.4522,8.5416,8.819,0.9964,0.7742,1.0979
20170516,1.3461,1.359,113.24,1.4533,8.4664,8.7982,0.9878,0.7745,1.1072
20170517,1.3466,1.3594,111.46,1.4438,8.3977,8.7533,0.9808,0.7726,1.1134
20170518,1.3455,1.3604,110.82,1.4459,8.4431,8.7755,0.9763,0.7687,1.113
20170519,1.3425,1.3537,111.47,1.4465,8.3866,8.7398,0.9754,0.7682,1.119
20170522,1.3376,1.3503,111.15,1.4306,8.3464,8.6994,0.9736,0.7689,1.1236
20170523,1.336,1.3492,111.64,1.4257,8.3694,8.7069,0.974,0.7702,1.1198
20170524,1.3399,1.3454,112.02,1.4261,8.3928,8.7107,0.9769,0.7731,1.1175
20170525,1.3394,1.3457,111.7,1.4198,8.3531,8.6731,0.972,0.772,1.1218
20170526,1.3441,1.3454,111.3,1.4174,8.3935,8.6926,0.9753,0.7816,1.117
20170529,,,,,,,,,
20170530,1.3396,1.3462,110.68,1.4094,8.4304,8.7256,0.9744,0.7777,1.1183
20170531,1.3446,1.3498,110.71,1.4085,8.4361,8.6788,0.9684,0.7749,1.1236
20170601,1.3537,1.3484,111.24,1.4156,8.4392,8.6915,0.9712,0.7756,1.1214
20170602,1.3439,1.35,110.49,1.4004,8.4237,8.6323,0.9642,0.7761,1.127
20170605,1.3371,1.3484,110.49,1.4004,8.4585,8.6621,0.9657,0.7742,1.125
20170606,1.3308,1.3451,109.34,1.3887,8.4671,8.6733,0.9628,0.7751,1.1266
20170607,1.3245,1.3514,109.54,1.3897,8.4912,8.6945,0.9657,0.7727,1.1236
20170608,1.3257,1.3494,110.1,1.3852,8.485,8.7159,0.9675,0.7729,1.1217
20170609,1.3277,1.3434,110.61,1.3875,8.4968,8.7178,0.97,0.7851,1.119
20170612,1.3264,1.3447,109.72,1.3877,8.4655,8.7412,0.9688,0.79,1.1204
20170613,1.3263,1.3226,110.12,1.3848,8.435,8.7035,0.9692,0.785,1.1194
20170614,1.3125,1.3201,109.16,1.3693,8.3662,8.6421,0.9662,0.7808,1.1277
20170615,1.3189,1.3286,110.66,1.3872,8.5007,8.7503,0.9749,0.7832,1.1152
20170616,1.312,1.3235,110.84,1.3789,8.4555,8.7035,0.9739,0.7826,1.1194
20170619,1.3149,1.3202,111.34,1.3805,8.478,8.7339,0.9745,0.7847,1.116
20170620,1.3201,1.3268,111.46,1.3814,8.5613,8.7941,0.9759,0.7919,1.1124
20170621,1.3247,1.3323,111.58,1.3862,8.5336,8.7619,0.9744,0.7895,1.1143
20170622,1.3259,1.3236,111.36,1.3765,8.4952,8.753,0.9728,0.79,1.1148
20170623,1.3196,1.3263,111.26,1.371,8.4471,8.7139,0.9692,0.7857,1.1196
20170626,1.3175,1.3228,111.48,1.3693,8.4667,8.713,0.9706,0.7854,1.1196
20170627,1.3179,1.3176,112.42,1.374,8.4107,8.6147,0.9638,0.7818,1.13
20170628,1.3092,1.3043,112.18,1.3684,8.4498,8.5665,0.9608,0.773,1.1364
20170629,1.3021,1.301,112.32,1.3717,8.4024,8.495,0.9569,0.7702,1.142
20170630,1.3028,1.2982,112.4,1.3657,8.3781,8.44,0.9586,0.7695,1.1411
20170703,1.3068,1.3,113.32,1.3701,8.3647,8.4742,0.9632,0.7721,1.1367
20170704,,,,,,,,,
20170705,1.3179,1.2998,113.2,1.3749,8.4027,8.5031,0.9652,0.7732,1.1336
20170706,1.3186,1.2933,113.28,1.3763,8.3543,8.4454,0.9634,0.7712,1.1409
20170707,1.316,1.287,114.1,1.3749,8.3713,8.4373,0.9644,0.7764,1.1396
20170710,1.316,1.2883,114.08,1.3757,8.3304,8.4368,0.9658,0.7762,1.1396
20170711,1.3134,1.2921,114.2,1.3872,8.3265,8.4259,0.9672,0.7781,1.143
20170712,1.3033,1.2768,113.19,1.3772,8.2812,8.4176,0.9648,0.7759,1.1411
20170713,1.294,1.2739,113.39,1.3671,8.2682,8.3662,0.9685,0.7739,1.1385
20170714,1.2799,1.2655,112.66,1.3641,8.1977,8.3298,0.9654,0.7646,1.1452
20170717,1.2802,1.2673,112.76,1.3657,8.1513,8.3016,0.9627,0.7658,1.147
20170718,1.2621,1.2663,111.89,1.3572,8.0632,8.2742,0.9526,0.7677,1.1578
20170719,1.2585,1.2586,111.77,1.3592,8.0645,8.2893,0.9548,0.7671,1.1518
20170720,1.2566,1.2582,111.68,1.3524,8.0243,8.2314,0.9507,0.7707,1.1634
20170721,1.2641,1.2545,111.18,1.3446,8.0279,8.2491,0.9468,0.7711,1.1655
20170724,1.2617,1.2519,111.1,1.3459,8.0136,8.2205,0.9456,0.7676,1.1642
20170725,1.258,1.2512,111.57,1.347,7.9765,8.2025,0.9496,0.7665,1.1656
20170726,1.2623,1.2506,112.1,1.3457,7.9595,8.2301,0.958,0.7664,1.1632
20170727,1.256,1.2529,111.62,1.3349,7.9578,8.2297,0.9656,0.7654,1.1656
20170728,1.2514,1.2436,110.87,1.3323,7.9174,8.1177,0.9685,0.762,1.1754
20170731,1.2519,1.249,110.38,1.3328,7.8922,8.0752,0.965,0.7578,1.1826
20170801,1.2541,1.254,110.33,1.338,7.9235,8.1124,0.9655,0.7572,1.1799
20170802,1.2527,1.2544,110.43,1.3432,7.8677,8.0958,0.9684,0.7555,1.1861
20170803,1.2587,1.2563,110.12,1.3444,7.8803,8.0922,0.969,0.7608,1.188
20170804,1.262,1.2639,110.76,1.3488,7.955,8.1615,0.9721,0.7671,1.1754
20170807,1.265,1.2684,110.76,1.36,7.9453,8.1597,0.9728,0.768,1.1788
20170808,1.265,1.2658,110.74,1.3646,7.9578,8.1928,0.9766,0.7711,1.1724
20170809,1.2703,1.2711,110.04,1.3667,7.9602,8.1879,0.9649,0.7694,1.1748
20170810,1.2677,1.2705,109.37,1.3744,7.9446,8.1475,0.9647,0.7705,1.1751
20170811,1.269,1.2689,109.06,1.3689,7.9482,8.1405,0.962,0.7699,1.1811
20170814,1.2716,1.2698,109.48,1.3704,7.937,8.1107,0.9714,0.7707,1.1786
20170815,1.2784,1.2745,110.42,1.381,7.9603,8.0847,0.9718,0.7775,1.1736
20170816,1.2687,1.2708,110.8,1.3768,7.953,8.1177,0.9744,0.7776,1.1703
20170817,1.2629,1.265,109.88,1.3684,7.9504,8.1152,0.9633,0.7759,1.1736
20170818,1.2606,1.2585,109.32,1.3644,7.9074,8.1082,0.9642,0.7784,1.1748
20170821,1.2601,1.2587,108.89,1.365,7.8975,8.0693,0.9629,0.775,1.1814
20170822,1.2637,1.2559,109.4,1.3714,7.9137,8.1034,0.9668,0.7792,1.1762
20170823,1.2669,1.2558,109.14,1.3873,7.8776,8.0753,0.9667,0.782,1.1802
20170824,1.265,1.2528,109.34,1.386,7.8415,8.0584,0.9646,0.7811,1.1801
20170825,1.2612,1.2494,109.24,1.3827,7.7775,7.9963,0.9574,0.7768,1.1874
20170828,1.2569,1.2492,109.22,1.3795,7.7583,7.9591,0.9554,0.7736,1.1973
20170829,1.2542,1.2517,109.02,1.3753,7.7233,7.9132,0.948,0.773,1.2025
20170830,1.265,1.2608,110.2,1.387,7.7834,7.9635,0.9583,0.7732,1.1927
20170831,1.2607,1.2515,110.06,1.3947,7.7723,7.955,0.961,0.7759,1.1894
20170901,1.2531,1.2372,110.09,1.3953,7.7916,7.9911,0.9626,0.7709,1.1878
20170904,,,,,,,,,
20170905,1.2484,1.2355,108.94,1.3789,7.7775,7.964,0.9577,0.7685,1.1911
20170906,1.2475,1.221,108.75,1.3847,7.7713,7.9506,0.9537,0.7649,1.1943
20170907,1.2441,1.2132,108.26,1.382,7.7479,7.9435,0.9498,0.7637,1.2028
20170908,1.239,1.2131,107.72,1.3738,7.7414,7.9361,0.9456,0.7569,1.2041
20170911,1.2463,1.2136,109.03,1.3793,7.8436,8.0063,0.9533,0.7591,1.1964
20170912,1.2435,1.2154,110.01,1.3704,7.8267,7.9619,0.9596,0.753,1.1968
20170913,1.252,1.2192,110.58,1.3824,7.8898,8.0295,0.9639,0.7565,1.1898
20170914,1.2531,1.2207,110.66,1.3872,7.8986,8.0116,0.966,0.7464,1.1886
20170915,1.2489,1.2183,110.84,1.3719,7.8427,7.9589,0.9594,0.7365,1.1959
20170918,1.2553,1.2231,111.48,1.3772,7.8294,7.9673,0.963,0.7416,1.1938
20170919,1.2478,1.2262,111.49,1.3656,7.8067,7.9585,0.9628,0.7398,1.198
20170920,1.2392,1.2267,111.5,1.3535,7.8066,7.9472,0.9617,0.7372,1.1998
20170921,1.2594,1.2328,112.3,1.3665,7.8006,7.9705,0.9692,0.7366,1.1946
20170922,1.2539,1.2305,112.01,1.3618,7.7833,7.9536,0.9694,0.739,1.1969
20170925,1.2599,1.2347,111.64,1.3761,7.8325,8.0486,0.9682,0.7431,1.1852
20170926,1.269,1.2379,112.16,1.3908,7.9091,8.1471,0.9706,0.745,1.1772
20170927,1.2713,1.2402,112.76,1.3854,7.9495,8.1508,0.9745,0.7462,1.1747
20170928,1.277,1.2473,112.66,1.3864,7.953,8.1411,0.971,0.7443,1.1776
20170929,1.2755,1.2509,112.64,1.3841,7.9629,8.1538,0.9688,0.7462,1.1813
20171002,1.278,1.2507,112.6,1.3887,7.999,8.1595,0.9737,0.7537,1.1745
20171003,1.2775,1.2498,112.8,1.3976,7.9695,8.1252,0.9734,0.7547,1.1759
20171004,1.2729,1.2479,112.84,1.3968,7.9419,8.0959,0.9756,0.7537,1.176
20171005,1.2821,1.2548,112.74,1.4049,7.9948,8.1354,0.9792,0.7615,1.1706
20171006,1.2878,1.2543,112.68,1.41,8.0051,8.1198,0.9777,0.7655,1.1732
20171009,,,,,,,,,
20171010,1.284,1.2495,112.15,1.413,7.939,8.0743,0.9744,0.7567,1.1804
20171011,1.2852,1.2511,112.35,1.413,7.9212,8.0534,0.9732,0.757,1.1847
20171012,1.2776,1.247,112.38,1.4033,7.8928,8.1051,0.976,0.7591,1.184
20171013,1.2682,1.2494,111.94,1.3916,7.8789,8.099,0.9745,0.7517,1.1837
20171016,1.2724,1.2531,111.72,1.3926,7.8818,8.1015,0.9735,0.7527,1.181
20171017,1.2767,1.2567,112.32,1.3953,7.9507,8.1608,0.9804,0.7586,1.1754
20171018,1.2758,1.2473,112.94,1.401,7.9675,8.1522,0.9817,0.7586,1.1775
20171019,1.2694,1.2487,112.54,1.4237,7.9498,8.1393,0.9751,0.7587,1.1842
20171020,1.2801,1.2618,113.5,1.437,7.9941,8.1729,0.9844,0.7588,1.177
20171023,1.2809,1.2644,113.66,1.4337,7.9849,8.1885,0.9862,0.7575,1.1762
20171024,1.2853,1.266,113.92,1.4501,7.9927,8.2044,0.989,0.762,1.1766
20171025,1.2997,1.2799,113.7,1.4554,8.0304,8.2228,0.9888,0.7546,1.1802
20171026,1.3007,1.2821,113.72,1.4577,8.1356,8.3177,0.995,0.7587,1.17
20171027,1.3055,1.2871,113.82,1.4554,8.1811,8.3803,0.999,0.7629,1.158
20171030,1.3024,1.2835,113.26,1.4558,8.1623,8.3602,0.9969,0.7579,1.1626
20171031,1.3041,1.2894,113.63,1.4599,8.1634,8.3612,0.9968,0.753,1.1648
20171101,1.3028,1.289,114.04,1.4501,8.1596,8.4017,1.0014,0.7543,1.1618
20171102,1.295,1.2808,113.84,1.4447,8.1392,8.3849,0.9977,0.7652,1.1672
20171103,1.3072,1.2769,114.25,1.4474,8.1796,8.434,1.0002,0.7653,1.1616
20171106,1.3033,1.274,113.9,1.4463,8.1482,8.4036,0.999,0.7607,1.16
20171107,1.3094,1.2791,113.9,1.4493,8.182,8.4021,0.9996,0.7603,1.1577
20171108,1.3026,1.2727,113.62,1.4449,8.167,8.3826,0.9997,0.7629,1.1591
20171109,1.3041,1.2693,113.4,1.4384,8.129,8.3683,0.9958,0.7614,1.1648
20171110,,,,,,,,,
20171113,1.312,1.2735,113.62,1.4497,8.1774,8.3942,0.9975,0.7633,1.1656
20171114,1.311,1.2731,113.5,1.4529,8.2016,8.4188,0.9914,0.7617,1.1764
20171115,1.32,1.2783,113.15,1.455,8.2538,8.4436,0.9902,0.7596,1.1794
20171116,1.3175,1.2736,112.89,1.4575,8.2095,8.4038,0.9926,0.7577,1.1772
20171117,1.3222,1.2785,111.98,1.468,8.2431,8.4375,0.9882,0.7563,1.1799
20171120,1.3243,1.2795,112.49,1.468,8.2813,8.4803,0.9923,0.7552,1.1741
20171121,1.3189,1.2768,112.46,1.4628,8.2128,8.4297,0.9916,0.7557,1.1741
20171122,1.3173,1.2728,111.62,1.4575,8.1866,8.3785,0.9838,0.7524,1.1789
20171123,,,,,,,,,
20171124,1.3125,1.2705,111.54,1.4524,8.1288,8.2769,0.9788,0.7499,1.1936
20171127,1.3149,1.2745,111,1.4474,8.147,8.2971,0.9804,0.75,1.1911
20171128,1.3129,1.2804,111.13,1.4426,8.219,8.3377,0.9831,0.7558,1.1878
20171129,1.3207,1.285,111.75,1.4497,8.2328,8.351,0.9837,0.7443,1.1858
20171130,1.3207,1.2884,112.3,1.4599,8.2929,8.3599,0.9838,0.7404,1.1898
20171201,1.3116,1.2705,111.88,1.451,8.2777,8.3623,0.9762,0.7405,1.191
20171204,1.3161,1.2696,112.8,1.4607,8.3306,8.4238,0.9858,0.7427,1.1848
20171205,1.3148,1.269,112.76,1.4537,8.2819,8.3763,0.9868,0.7435,1.182
20171206,1.3219,1.2788,112.32,1.4535,8.2801,8.4298,0.9904,0.7473,1.1788
20171207,1.3287,1.2832,112.7,1.4607,8.2961,8.4676,0.9921,0.7445,1.179
20171208,1.3321,1.2867,113.55,1.4609,8.3082,8.4696,0.9928,0.7481,1.1761
20171211,1.3263,1.2845,113.34,1.4453,8.3625,8.4962,0.99,0.7483,1.1802
20171212,1.3245,1.2884,113.62,1.4434,8.3675,8.4465,0.9926,0.7506,1.1725
20171213,1.3149,1.2872,113.19,1.431,8.3761,8.4464,0.9894,0.7482,1.1762
20171214,1.3034,1.2849,112.56,1.4306,8.2876,8.4288,0.99,0.744,1.1778
20171215,1.3079,1.2846,112.68,1.4282,8.3751,8.5053,0.9903,0.751,1.1778
20171218,1.3029,1.2856,112.4,1.4263,8.3358,8.4169,0.9856,0.7464,1.1804
20171219,1.3068,1.29,112.98,1.4314,8.3733,8.4195,0.9857,0.7487,1.1822
20171220,1.3033,1.2846,113.29,1.4318,8.3807,8.3783,0.9859,0.7458,1.1881
20171221,1.2982,1.2717,113.42,1.4245,8.3773,8.3935,0.989,0.7478,1.1872
20171222,1.2965,1.2748,113.3,1.4255,8.3387,8.358,0.9898,0.7474,1.1839
20171225,,,,,,,,,
20171226,1.294,1.2685,113.2,1.4217,8.3148,8.3451,0.9891,0.748,1.1867
20171227,1.2867,1.2645,113.28,1.4146,8.272,8.2684,0.987,0.7461,1.1902
20171228,1.2832,1.2586,112.85,1.4106,8.2381,8.2438,0.9774,0.7435,1.1952
20171229,1.2796,1.2517,112.69,1.4085,8.1819,8.1732,0.9738,0.7392,1.2022
20180101,,,,,,,,,
20180102,1.2781,1.2507,112.18,1.4073,8.1304,8.1724,0.9718,0.7355,1.205
20180103,1.2755,1.2534,112.28,1.4077,8.11,8.1708,0.9762,0.7395,1.203
20180104,1.2729,1.2522,112.78,1.3996,8.0731,8.137,0.9753,0.7386,1.2064
20180105,1.2724,1.2396,113.18,1.3947,8.048,8.1331,0.9752,0.7374,1.2039
20180108,1.2758,1.2424,113.08,1.3924,8.0712,8.1986,0.9762,0.7371,1.1973
20180109,1.2784,1.2457,112.57,1.3928,8.1147,8.2413,0.9832,0.7398,1.1922
20180110,1.2753,1.2485,111.48,1.3912,8.0718,8.1973,0.978,0.74,1.1958
20180111,1.2682,1.2526,111.35,1.3805,8.0135,8.1325,0.9748,0.7384,1.2035
20180112,1.2681,1.2517,111.23,1.3814,7.9561,8.0933,0.9713,0.7305,1.213
20180115,,,,,,,,,
20180116,1.2566,1.2422,110.74,1.3746,7.8682,8.0402,0.9618,0.726,1.2244
20180117,1.2528,1.2443,110.81,1.3714,7.8536,8.0309,0.9616,0.7234,1.2229
20180118,1.2511,1.2442,110.88,1.3678,7.8285,8.0151,0.9586,0.72,1.2238
20180119,1.2498,1.2456,110.56,1.3727,7.8528,8.0348,0.9612,0.7217,1.2238
20180122,1.2494,1.246,111.15,1.3678,7.8748,8.0412,0.9636,0.7172,1.223
20180123,1.2525,1.2455,110.46,1.3615,7.8416,8.0289,0.9598,0.7159,1.2277
20180124,1.2398,1.2357,109.15,1.3501,7.7679,7.9408,0.9452,0.7043,1.239
20180125,1.2362,1.2315,108.7,1.3567,7.6678,7.8549,0.9357,0.7011,1.2488
20180126,1.2338,1.232,108.38,1.3609,7.6863,7.8723,0.9342,0.7053,1.2422
20180129,1.2362,1.2339,109.12,1.3684,7.727,7.9063,0.938,0.7121,1.2352
20180130,1.2382,1.234,108.9,1.3635,7.7218,7.8925,0.9355,0.708,1.239
20180131,1.2393,1.2293,109.31,1.3565,7.7019,7.8736,0.9321,0.7047,1.2428
20180201,1.2456,1.228,109.5,1.3517,7.6671,7.8588,0.9288,0.7019,1.2482
20180202,1.2612,1.2393,110.4,1.3691,7.7396,7.9092,0.932,0.7079,1.2446
20180205,1.2617,1.2483,110.09,1.3714,7.7832,7.9258,0.9366,0.7132,1.2418
20180206,1.2695,1.2537,109.18,1.3687,7.8253,7.954,0.9368,0.7168,1.2381
20180207,1.2752,1.2545,109.53,1.3734,7.8744,8.0396,0.9438,0.7204,1.2281
20180208,1.2839,1.2603,109,1.3877,7.9252,8.1225,0.9386,0.7186,1.2238
20180209,1.2806,1.2599,108.44,1.3789,7.9867,8.1069,0.9393,0.725,1.2226
20180212,1.2762,1.2612,108.72,1.3814,7.9236,8.0868,0.9392,0.7236,1.2267
20180213,1.2728,1.26,107.59,1.3727,7.8792,8.0257,0.9335,0.7198,1.2363
20180214,1.2702,1.2564,107,1.3635,7.8429,8.0051,0.9319,0.7166,1.2396
20180215,1.2639,1.2517,106.36,1.3546,7.7926,7.9596,0.9232,0.7112,1.2482
20180216,1.2618,1.2532,106.1,1.3517,7.7556,7.944,0.9258,0.7115,1.2442
20180219,,,,,,,,,
20180220,1.2653,1.2624,107.23,1.3594,7.8331,8.0775,0.9354,0.7132,1.2348
20180221,1.2767,1.2678,107.64,1.3626,7.8338,8.0766,0.9375,0.7171,1.2314
20180222,1.2739,1.2705,106.96,1.3607,7.8656,8.1228,0.9345,0.7174,1.2326
20180223,1.2776,1.2659,106.64,1.3716,7.8415,8.1611,0.9356,0.7154,1.2298
20180226,1.275,1.2691,106.96,1.3682,7.8328,8.1609,0.9388,0.7167,1.2296
20180227,1.2814,1.2748,107.47,1.3806,7.8669,8.2235,0.9398,0.7191,1.2239
20180228,1.2819,1.2806,106.62,1.3837,7.8798,8.2694,0.943,0.725,1.2211
20180301,1.2883,1.284,106.91,1.3793,7.8612,8.2603,0.9461,0.727,1.2216
20180302,1.2897,1.2882,105.65,1.3824,7.8037,8.259,0.9378,0.7263,1.2314
20180305,1.2888,1.2982,105.97,1.3827,7.8249,8.2558,0.9397,0.7217,1.233
20180306,1.2784,1.2892,106.03,1.3691,7.7782,8.209,0.9385,0.7201,1.2415
20180307,1.2827,1.2993,105.94,1.3765,7.818,8.2539,0.9426,0.72,1.2397
20180308,1.2842,1.2936,106.08,1.3774,7.8409,8.2705,0.9499,0.7234,1.2314
20180309,1.274,1.2822,106.74,1.3708,7.7702,8.2307,0.9493,0.7213,1.2326
20180312,1.2716,1.2835,106.52,1.3712,7.7555,8.2461,0.9489,0.7195,1.2318
20180313,1.2689,1.2925,106.64,1.3617,7.7226,8.2013,0.9437,0.7149,1.2398
20180314,1.2695,1.2946,106.17,1.3644,7.737,8.1973,0.9461,0.7171,1.2362
20180315,1.2794,1.3053,106.07,1.3719,7.7064,8.1808,0.9502,0.7168,1.2321
20180316,1.2932,1.3096,106.1,1.3856,7.7155,8.196,0.9532,0.7184,1.228
20180319,1.2979,1.3089,105.83,1.3835,7.7293,8.1707,0.9509,0.7127,1.2329
20180320,1.3002,1.3083,106.42,1.3899,7.7296,8.2043,0.9549,0.7136,1.2271
20180321,1.2974,1.2957,106.3,1.3928,7.7401,8.223,0.954,0.711,1.2268
20180322,1.2994,1.293,105.34,1.385,7.752,8.2448,0.9491,0.7093,1.231
20180323,1.2952,1.287,104.83,1.3785,7.7462,8.2472,0.9465,0.7067,1.236
20180326,1.2942,1.2866,105,1.3708,7.6858,8.1941,0.9442,0.7024,1.244
20180327,1.2958,1.2841,105.72,1.3721,7.6896,8.2118,0.9474,0.7062,1.241
20180328,1.3019,1.2886,106.3,1.3806,7.8342,8.3133,0.9538,0.7087,1.2351
20180329,1.3034,1.2901,106.27,1.385,7.8511,8.3619,0.956,0.7128,1.2297
20180330,1.3004,1.2891,106.2,1.3814,7.8518,8.3619,0.9532,0.7129,1.232
20180402,1.3058,1.2918,105.99,1.3854,7.8859,8.39,0.9558,0.7127,1.2288
20180403,1.3031,1.28,106.45,1.3774,7.8586,8.3973,0.959,0.7108,1.2261
20180404,1.2985,1.2801,106.56,1.3704,7.8259,8.4029,0.9595,0.7104,1.2292
20180405,1.3007,1.2777,107.48,1.3751,7.8396,8.4306,0.9633,0.7147,1.223
20180406,1.3014,1.2763,107.03,1.3749,7.8281,8.3906,0.9602,0.7098,1.2274
20180409,1.2974,1.27,107.06,1.3661,7.7777,8.3617,0.9574,0.7074,1.232
20180410,1.2883,1.2609,107.3,1.358,7.8101,8.3157,0.9574,0.7062,1.2338
20180411,1.2878,1.2581,106.78,1.357,7.759,8.3274,0.9578,0.7045,1.2384
20180412,1.2892,1.2583,107.3,1.3559,7.7812,8.4237,0.9625,0.702,1.232
20180413,1.2873,1.2604,107.52,1.3604,7.7621,8.446,0.9631,0.7015,1.2322
